gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible	gene_name	transcript_id	clip_points_3utr	clip_points_5utr	clip_points_cds	rna_control_reads_3utr	rna_control_reads_5utr	rna_control_reads_cds	region_length_3utr	region_length_5utr	region_length_cds	chrom	strand	transcript_length	cds_length	utr_length	clip_points_5utr_cpm	rna_control_reads_5utr_cpm	E_5utr	clip_points_cds_cpm	rna_control_reads_cds_cpm	E_cds	clip_points_3utr_cpm	rna_control_reads_3utr_cpm	E_3utr	clip_points_total	rna_control_total	clip_points_total_cpm	rna_control_total_cpm	total_CLIP_amount_point	f_5utr	raw_f_5utr	f_cds	raw_f_cds	f_3utr	raw_f_3utr	has_all_regions	composition_eligible	log_transcript_length
ENSMUSG00000025937.7	ENSMUSG00000025937	4566	1835	572	1412	1710	396	941	1835.0	134.62016023100378	572.0	109.98231822730038	1412.0	114.44058653232055	1710.0	175.40643774451118	396.0	37.02954939339801	941.0	72.76362993856074	0.2913830021675346	-0.35696600807394036	133.27644750137736	7.059360118119471	12.157031074378354	True	True	Lactb2	ENSMUST00000027071.7	903	18	902	277	56	429	3534	96	864	chr1	-	4494	864	3630	0.957340991777611	6.997178387815113	0.14898047280210983	47.973420810189175	53.603384435226495	0.8951655713276728	48.026606420843486	34.61104309687119	1.3864926584468318	1823	762	96.95736822281026	95.21160591991278	0.026185841797664033	0.06129272632916693	0.009873834339001646	0.36828409355069786	0.4947888096544158	0.570423180120135	0.4953373560065826	True	True	12.13410540040181
ENSMUSG00000067813.4	ENSMUSG00000067813	1926	0	0	8	4	3	1	0.0	0.0	0.0	0.0	8.0	0.6483885922511079	4.0	0.41030745671230684	3.0	0.2805268893439243	1.0	0.07732585540760971	0.0	0.5491746512651458	0.3528986829878049	-1.1427397507957062	10.912140856295721	False	False	Xkr9	ENSMUST00000088542.4	0	0	0	0	0	0	343	464	1119	chr1	+	1926	1119	807	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.3333333333333333		0.3333333333333333		0.3333333333333333		True	False	10.912140856295721
ENSMUSG00000025932.15	ENSMUSG00000025932	7808	172	63	71	132	28	40	172.0	12.618347443995997	63.0	12.113437147412455	71.0	5.754448756228583	132.0	13.540146071506127	28.0	2.61825096720996	40.0	3.0930342163043885	0.058441960842409144	0.9880045021347025	10.469343991715723	3.4018139305229385	12.930922097125269	False	False	Eya1	ENSMUST00000190337.7	30	0	74	7	5	47	276	150	1773	chr1	-	2199	1773	426	0.0	0.6247480703406352	0.13797898068635012	3.9357351884190677	5.87263186120197	0.6757046612290099	1.5955683196293515	0.8746472984768892	1.739673748933658	104	59	5.53130350804842	7.372027230019494	-0.4080308032883222	0.05403825613322021	0.0	0.2646337969179986	0.7115384615384616	0.6813279469487811	0.28846153846153844	True	False	11.103287808412022
ENSMUSG00000025930.7	ENSMUSG00000025930	2546	35	75	241	164	77	83	35.0	2.567686979882906	75.0	14.42075850882435	241.0	19.532706341564626	164.0	16.822605725204582	77.0	7.20019015982739	83.0	6.418045998831606	-2.4444555170444615	-0.05081281853899917	16.925356858531185	4.0896131329272105	11.314583244274194	True	True	Msc	ENSMUST00000027062.7	29	0	16	56	13	35	896	242	603	chr1	-	1741	603	1138	0.0	1.6243449828856513	0.05799303561208055	0.8509697704689876	4.373236492384446	0.21259098911671356	1.54238270897504	6.997178387815113	0.23141347437381413	45	104	2.3933524794440273	12.99475986308521	-2.3928308504119196	0.1155245508508535	0.0	0.42349013590057744	0.35555555555555557	0.46098531324856906	0.6444444444444445	True	True	10.766528908598865
ENSMUSG00000032769.6	ENSMUSG00000032769	4263	66	14	60	58	52	50	66.0	4.841924019207766	14.0	2.6918749216472118	60.0	4.8629144418833095	58.0	5.9494581223284495	52.0	4.8624660819613545	50.0	3.8662927703804857	0.823838520737511	0.6088844039614367	4.501415828619657	2.202077838266761	12.057991722759176	False	False	Trpa1	ENSMUST00000041447.5	9	0	57	3	2	14	861	27	3375	chr1	-	4263	3375	888	0.0	0.24989922813625406	0.28579657215207993	3.031579807295768	1.7492945969537783	1.6933915301835705	0.4786704958888055	0.3748488422043811	1.2186414801022896	66	19	3.5102503031845735	2.3740426672944133	0.5452284832168229	0.08937204587812846	0.0	0.529544019319683	0.8636363636363636	0.3810839348021885	0.13636363636363635	True	False	12.057991722759176
ENSMUSG00000092083.5	ENSMUSG00000092083	15165	0	0	6	0	1	0	0.0	0.0	0.0	0.0	6.0	0.486291444188331	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	0.0	-1.599217611582608	0.162097148062777	-1.9318264394204738	13.888553007579214	False	False	Kcnb2	ENSMUST00000170146.3	0	0	0	0	0	0	12124	0	2721	chr1	+	14845	2721	12124	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.3333333333333333		0.3333333333333333		0.3333333333333333		False	False	13.857786653503934
ENSMUSG00000025925.15	ENSMUSG00000025925	4608	4023	982	3027	2817	1332	1593	4023.0	295.13727771625514	982.0	188.81579807554016	3027.0	245.33403359301298	2817.0	288.95902638964213	1332.0	124.55393886870239	1593.0	123.18008766432227	0.6441315406609214	0.25201748437867083	241.0362860193984	7.91370495279012	12.170238052336648	True	True	Terf1	ENSMUST00000188371.7	410	24	3514	139	8	1034	973	32	1263	chr1	+	2268	1263	1005	1.2764546557034813	0.9995969125450163	1.2517811208815401	186.8942358392514	129.19790094644335	1.4462279315478332	21.806100368267806	17.367996355469657	1.2540705827093026	3948	1181	209.97679086322265	147.56549421445803	0.5085840396553497	0.31673985254540954	0.0060790273556231	0.36594098931842145	0.8900709219858156	0.31731915813616896	0.1038500506585613	True	True	11.147840893672337
ENSMUSG00000032719.5	ENSMUSG00000032719	2748	7	2	2	4	1	2	7.0	0.5135373959765812	2.0	0.384553560235316	2.0	0.16209714806277697	4.0	0.41030745671230684	1.0	0.09350896311464142	2.0	0.15465171081521942	0.34049513781107005	0.5651400495973239	0.3189860550034666	-1.2550258669821563	11.424691191512954	False	False	Sbspon	ENSMUST00000040695.5	1	0	0	0	0	0	1886	70	792	chr1	-	2748	792	1956	0.0	0.0	1.0	0.0	0.0	1.0	0.053185610654311724	0.0	1.5318561065431173	1	0	0.053185610654311724	0.0	0.6152807854309859	0.2831372428076557	0.0	0.2831372428076557	0.0	0.43372551438468865	1.0	True	False	11.424691191512954
ENSMUSG00000067795.14	ENSMUSG00000067795	2063	6	0	0	0	0	0	6.0	0.44017491083706967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.433426633457555	0.0	0.0	-3.321928094887362	11.011227255423254	False	False	4930444P10Rik	ENSMUST00000145070.8	0	3	0	0	0	0	150	1232	462	chr1	-	1844	462	1382	0.15955683196293516	0.0	2.5955683196293515	0.0	0.0	1.0	0.0	0.0	1.0	3	0	0.15955683196293516	0.0	1.3760504623370469	0.5647981139879329	1.0	0.21760094300603358	0.0	0.21760094300603358	0.0	True	False	10.849405100947758
ENSMUSG00000043716.14	ENSMUSG00000043716	2687	3379	4658	5150	4031	1838	3180	3379.0	247.89183728640973	4658.0	895.625241788051	5150.0	417.4001562616507	4031.0	413.48733950182725	1838.0	171.86947420471097	3180.0	245.8962201961989	-1.8527636275821036	-0.5300683633827336	575.5042458505096	9.168933423696027	11.39231742277876	True	True	Rpl7	ENSMUST00000058437.14	28	138	3179	1148	204	12849	69	284	810	chr1	-	1163	810	353	7.339614270295018	25.489721269897913	0.2907266629373762	169.07705627005694	1605.4775911613642	0.10536834669427961	1.489197098320728	143.44215695020984	0.011071291752094611	3345	14201	177.9058676386727	1774.4094693814718	-3.317423570228992	0.7140243727178421	0.04125560538116592	0.258784546599722	0.9503736920777279	0.027191080682436003	0.00837070254110613	True	True	10.184875342908283
ENSMUSG00000025921.8	ENSMUSG00000025921	4160	124	65	90	51	6	9	124.0	9.096948157299439	65.0	12.497990707647771	90.0	7.294371662824965	51.0	5.231420073081913	6.0	0.5610537786878486	9.0	0.6959326986684874	-0.45396653903939366	-0.7397865026494127	8.341260814518217	3.077458500709997	12.022714573044759	False	False	Rdh10	ENSMUST00000027053.8	75	0	49	28	3	40	2320	244	1023	chr1	+	3587	1023	2564	0.0	0.3748488422043811	0.21059333226079283	2.606094922061274	4.997984562725081	0.5308166175800964	3.9889207990733793	3.4985891939075566	1.1362566213437082	124	71	6.595015721134653	8.87142259883702	-0.4222493282259141	0.11215693749499518	0.0	0.28270014800615556	0.3951612903225806	0.6051429144988492	0.6048387096774194	True	False	11.80896417491926
ENSMUSG00000025920.20	ENSMUSG00000025920	6747	193	46	203	156	42	58	193.0	14.15895963192574	46.0	8.844731885412267	203.0	16.452860528371865	156.0	16.00199081177997	42.0	3.9273764508149402	58.0	4.484899613641363	0.672758579254085	-0.22689129724541762	13.7665277418547	3.7935346686521925	12.720244258287567	True	True	Stau2	ENSMUST00000162751.8	12	0	83	1	4	23	1102	218	1710	chr1	-	3030	1710	1320	0.0	0.49979845627250813	0.1667226698472307	4.414405684307873	2.8738411235669217	1.5180386230227214	0.6382273278517406	0.12494961406812703	3.2817452517529775	95	28	5.052633012159614	3.4985891939075566	0.5178784254158861	0.03356940504341744	0.0	0.3056552144618134	0.8736842105263158	0.6607753804947691	0.12631578947368421	True	False	11.565578136784328
ENSMUSG00000025939.20	ENSMUSG00000025939	4930	355	115	302	233	81	114	355.0	26.04368222452662	115.0	22.11182971353067	302.0	24.476669357479327	233.0	23.900409353491874	81.0	7.574226012285956	114.0	8.815147516467508	0.23513411210176147	-0.2504678171992555	23.49630280816729	4.560488923195933	12.267664537501119	True	True	Ube2w	ENSMUST00000117146.9	292	0	28	71	6	73	1490	238	453	chr1	-	2181	453	1728	0.0	0.7496976844087622	0.11768891669933425	1.489197098320728	9.121321826973274	0.17233940297714914	15.530198311059022	8.87142259883702	1.7422207168220112	320	150	17.01939540937975	18.742442110219056	-0.13835420803075682	0.05791067658819452	0.0	0.08480230517126232	0.0875	0.8572870182405431	0.9125	True	True	11.091435386323607
ENSMUSG00000079658.10	ENSMUSG00000079658	3026	798	540	860	924	1168	1447	798.0	58.54326314133026	540.0	103.82946126353532	860.0	69.7017736669941	924.0	94.78102250054289	1168.0	109.21846891790118	1447.0	111.89051277481126	-0.8255673902126183	0.4080165004876847	89.43741914369076	6.484418829007084	11.563672959827514	True	True	Eloc	ENSMUST00000188641.7	448	47	224	93	110	457	1566	112	336	chr1	-	2014	336	1678	2.499723700752651	13.744457547493973	0.18778082794751572	11.913576786565825	57.10197362913405	0.21002031965636728	23.82715357313165	11.620314108335814	2.0415112898820684	719	660	38.240454060450126	82.46674528496384	-1.1066934137187738	0.07698104804526384	0.06536856745479833	0.08609816292037695	0.31154381084840055	0.8369207890343591	0.6230876216968011	True	True	10.97656412341533
ENSMUSG00000025940.7	ENSMUSG00000025940	1820	636	125	306	361	386	357	636.0	46.65854054872938	125.0	24.03459751470725	306.0	24.80086365360488	361.0	37.0302479682857	386.0	36.09445976225159	357.0	27.605330380516666	0.9541271328436691	0.9620044806982986	28.62190304553261	4.844079436784915	10.830515206976838	True	True	Tmem70	ENSMUST00000177501.2	301	0	330	73	5	64	773	101	762	chr1	+	1636	762	874	0.0	0.6247480703406352	0.13797898068635012	17.551251515922868	7.99677530036013	2.180034749777207	16.008868806947827	9.121321826973274	1.7469153673639068	631	142	33.560120322870695	17.74284519767404	0.9156946498546967	0.03394376073129889	0.0	0.5363032656442507	0.5229793977812995	0.42975297362445025	0.47702060221870046	True	True	10.676838606474153
ENSMUSG00000025779.11	ENSMUSG00000025779	1021	24	0	8	0	26	27	24.0	1.7606996433482787	0.0	0.0	8.0	0.6483885922511079	0.0	0.0	26.0	2.4312330409806773	27.0	2.087798096005462	4.217773287294716	-2.693426833781252	0.2161295307503693	-1.6614122862277967	9.997179480937621	False	False	Ly96	ENSMUST00000026881.11	0	0	24	0	0	0	77	75	480	chr1	+	632	480	152	0.0	0.0	1.0	1.2764546557034813	0.0	13.764546557034812	0.0	0.0	1.0	24	0	1.2764546557034813	0.0	3.7828851791621116	0.06343347690858621	0.0	0.8731330461828276	1.0	0.06343347690858621	0.0	True	False	9.306061689428342
ENSMUSG00000042686.6	ENSMUSG00000042686	4998	39	31	185	62	15	14	39.0	2.861136920440953	31.0	5.960580183647398	185.0	14.99398619580687	62.0	6.359765579040757	15.0	1.4026344467196212	14.0	1.0825619757065361	-1.0333047094870047	-0.878841857341535	9.104777319498341	3.2023828205495053	12.287423811683523	False	False	Jph1	ENSMUST00000038382.5	28	0	10	8	0	23	2544	285	1980	chr1	-	4809	1980	2829	0.0	0.0	1.0	0.5318561065431172	2.8738411235669217	0.21247137297813962	1.489197098320728	0.9995969125450163	1.4452542383395135	38	31	2.021053204863845	3.8734380361119376	-0.9056070363236617	0.3762615658070954	0.0	0.0799448114859382	0.2631578947368421	0.5437936227069664	0.7368421052631579	True	False	12.231821178657404
ENSMUSG00000025777.9	ENSMUSG00000025777	7731	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	0.0	-0.8264029070701772	0.0	-3.321928094887362	12.916625922211235	False	False	Gdap1	ENSMUST00000026879.8	0	0	0	0	0	0	2765	110	1074	chr1	+	3949	1074	2875	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.3333333333333333		0.3333333333333333		0.3333333333333333		True	False	11.947636937951827
ENSMUSG00000067780.4	ENSMUSG00000067780	6923	6	0	12	12	0	1	6.0	0.44017491083706967	0.0	0.0	12.0	0.972582888376662	12.0	1.2309223701369205	0.0	0.0	1.0	0.07732585540760971	2.433426633457555	-0.5150656250816549	0.7345017528378608	-0.261013014972546	12.757390009366638	False	False	Pi15	ENSMUST00000088476.4	6	0	0	8	0	0	5972	144	807	chr1	+	6923	807	6116	0.0	0.0	1.0	0.0	0.0	1.0	0.3191136639258703	0.9995969125450163	0.38115209232065966	6	8	0.3191136639258703	0.9995969125450163	-1.3915612991308235	0.4199647738693603	0.0	0.4199647738693603	0.0	0.1600704522612794	1.0	True	False	12.757390009366638
ENSMUSG00000025776.14	ENSMUSG00000025776	4515	174	17	16	40	24	23	174.0	12.76507241427502	17.0	3.268705262000186	16.0	1.2967771845022158	40.0	4.103074567123069	24.0	2.2442151147513942	23.0	1.7784946743750234	1.9331934642318924	1.9088710905133552	2.8895190045418233	1.579913382221457	12.140829770773001	False	False	Crispld1	ENSMUST00000095075.5	61	0	113	2	6	12	2233	739	1500	chr1	+	4472	1500	2972	0.0	0.7496976844087622	0.11768891669933425	6.0099740039372245	1.4993953688175243	3.820177376438504	3.2443222499130147	0.24989922813625406	9.557958351970711	174	20	9.254296253850239	2.4989922813625407	1.8476767709220392	0.008720394625310253	0.0	0.2830636494542107	0.6494252873563219	0.708215955920479	0.3505747126436782	True	False	12.127027043004599
ENSMUSG00000025774.15	ENSMUSG00000025774	2737	0	0	0	2	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.20515372835615342	0.0	0.0	0.0	0.0	0.0	1.6095362173097916	0.0683845761187178	-2.5701681000468057	11.4189067312579	False	False	Crisp4	ENSMUST00000115344.2	0	0	0	0	0	0	32	49	879	chr1	-	960	879	81	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.3333333333333333		0.3333333333333333		0.3333333333333333		True	False	9.90839262077375
ENSMUSG00000073735.2	ENSMUSG00000073735	258	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.016808287686555	False	False	Defb18	ENSMUST00000097818.2	0	0	0	0	0	0	3	0	255	chr1	-	258	255	3	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.3333333333333333		0.3333333333333333		0.3333333333333333		False	False	8.016808287686555
ENSMUSG00000067773.7	ENSMUSG00000067773	610	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.25502856981873	False	False	Defb41	ENSMUST00000097817.4	0	0	0	0	0	0	3	0	195	chr1	-	198	195	3	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.3333333333333333		0.3333333333333333		0.3333333333333333		False	False	7.636624620543649
ENSMUSG00000042596.8	ENSMUSG00000042596	1954	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	10.932952892194715	False	False	Tfap2d	ENSMUST00000037294.8	0	0	0	0	0	0	171	234	1356	chr1	+	1761	1356	405	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.3333333333333333		0.3333333333333333		0.3333333333333333		True	False	10.782998208920414
ENSMUSG00000025927.14	ENSMUSG00000025927	6338	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.08104857403138849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8563768139533017	0.027016191343796164	-2.9769156791301907	12.630039552656097	False	False	Tfap2b	ENSMUST00000027059.11	0	0	0	0	0	0	4232	254	1377	chr1	+	5863	1377	4486	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.3333333333333333		0.3333333333333333		0.3333333333333333		True	False	12.517669388133811
ENSMUSG00000043760.17	ENSMUSG00000043760	14310	23	2	11	8	1	3	23.0	1.687337158208767	2.0	0.384553560235316	11.0	0.8915343143452734	8.0	0.8206149134246137	1.0	0.09350896311464142	3.0	0.23197756622282914	1.8830837577653436	-0.8857502486904952	0.6989009293350676	-0.3239114873772064	13.804836865355092	False	False	Pkhd1	ENSMUST00000088448.12	0	0	10	0	0	2	522	236	12177	chr1	-	12935	12177	758	0.0	0.0	1.0	0.5318561065431172	0.24989922813625406	1.8058230934338226	0.0	0.0	1.0	10	2	0.5318561065431172	0.24989922813625406	0.8526565668350081	0.2627552504280342	0.0	0.4744894991439315	1.0	0.2627552504280342	0.0	True	False	13.659103963473662
ENSMUSG00000025929.5	ENSMUSG00000025929	1171	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	10.194756854422248	False	False	Il17a	ENSMUST00000027061.5	0	0	0	0	0	0	640	57	474	chr1	+	1171	474	697	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.3333333333333333		0.3333333333333333		0.3333333333333333		True	False	10.194756854422248
ENSMUSG00000041872.10	ENSMUSG00000041872	2022	119	17	15	20	20	18	119.0	8.73013573160188	17.0	3.268705262000186	15.0	1.2157286104708274	20.0	2.0515372835615344	20.0	1.8701792622928284	18.0	1.3918653973369748	1.3902414059758756	1.1107154273988447	2.1786570520108492	1.1881838089411416	10.982280604558284	False	False	Il17f	ENSMUST00000039046.10	88	0	20	6	1	9	624	71	483	chr1	-	1178	483	695	0.0	0.12494961406812703	0.44454399450409615	1.0637122130862344	1.1245465266131431	0.9503209455869639	4.680333737579431	0.7496976844087622	5.625922990370028	108	16	5.744045950665666	1.9991938250900325	1.4771321405363953	0.0633182484511964	0.0	0.13535816136302978	0.18518518518518517	0.8013235901857738	0.8148148148148148	True	False	10.203348002979762
ENSMUSG00000041859.11	ENSMUSG00000041859	3752	3066	5331	12838	10731	1431	3846	3066.0	224.92937943774257	5331.0	1025.0275148072349	12838.0	1040.5015934149656	10731.0	1100.7523294949413	1431.0	133.81132621705189	3846.0	297.39523989766695	-2.187618102032615	-1.0703854613083288	1055.4271459057138	10.043747966862032	11.873828574886977	True	True	Mcm3	ENSMUST00000053266.11	650	74	2317	574	223	5743	491	104	2436	chr1	-	3031	2436	595	3.9357351884190677	27.863763937192328	0.14432017082834347	123.23105988604026	717.5856335932535	0.17184551858528327	34.57064692530262	71.72107847510492	0.4827363729621574	3041	6540	161.73744199976196	817.1704760055508	-2.3362681959505656	0.18064813902114923	0.024334100624794474	0.21510210910489716	0.761920420914173	0.6042497518739537	0.21374547846103256	True	True	11.566054038171092
ENSMUSG00000025931.16	ENSMUSG00000025931	5488	405	71	283	141	302	143	405.0	29.7118064815022	71.0	13.651651388353718	283.0	22.936746450882943	141.0	14.463337849108816	302.0	28.23970686062171	143.0	11.057597323288189	1.1162789224731904	0.6832025221386971	17.01724522944849	4.097378634617161	12.422327623974558	True	True	Paqr8	ENSMUST00000189400.7	368	14	23	45	9	23	3965	303	1062	chr1	+	5330	1062	4268	0.744598549160364	1.1245465266131431	0.6897235268768095	1.2232690450491694	2.8738411235669217	0.44496965038333913	19.57230472078671	5.6227326330657155	3.4375718703195988	405	77	21.540172314996248	9.621120283245782	1.15451749914268	0.1508494192045807	0.0345679012345679	0.09731930361711563	0.056790123456790124	0.7518312771783036	0.908641975308642	True	True	12.380190466749834
ENSMUSG00000041809.6	ENSMUSG00000041809	2208	5	13	47	22	12	13	5.0	0.36681242569755806	13.0	2.499598141529554	47.0	3.809282979475259	22.0	2.2566910119176877	12.0	1.1221075573756971	13.0	1.0052361202989262	-2.477373753116818	-0.5851247571766897	2.855190710974167	1.5632512366290616	11.109177703355275	False	False	Efhc1	ENSMUST00000038447.6	0	0	5	0	0	20	156	46	1944	chr1	+	2146	1944	202	0.0	0.0	1.0	0.2659280532715586	2.4989922813625407	0.14079612929043336	0.0	0.0	1.0	5	20	0.2659280532715586	2.4989922813625407	-2.8283204223486282	0.4671159417368014	0.0	0.06576811652639722	1.0	0.4671159417368014	0.0	True	False	11.068106475858773
ENSMUSG00000041779.6	ENSMUSG00000041779	6661	506	149	333	219	295	193	506.0	37.121417480592875	149.0	28.649240237531043	333.0	26.98917515245237	219.0	22.464333254998802	295.0	27.585144118819223	193.0	14.923890093668675	0.37260916757766865	0.6181813022698543	26.034249548327406	4.70786982742217	12.70173963867435	True	True	Tram2	ENSMUST00000037998.6	457	0	45	98	0	36	5266	116	1110	chr1	-	6492	1110	5382	0.0	0.0	1.0	2.3933524794440273	4.4981861064525726	0.542246969070073	24.305824069020456	12.245062178676449	1.9769705260113222	502	134	26.699176548464482	16.74324828512902	0.6700182775208212	0.2841540772622441	0.0	0.15408168714435522	0.08964143426294821	0.5617642355934006	0.9103585657370518	True	False	12.664669494027176
