candidate_rank	Geneid	Chr	Start	End	Strand	Length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	gene_name	gene_type	CPM_CLIP	CPM_RNA_control	CPM_RNA_siLin28a	CPM_RNA_siLuc	CPM_RPF_siLin28a	CPM_RPF_siLuc	CLIP_enrichment	RNA_log2FC	RPF_log2FC	TE_log2FC	library_size_normalized	pseudocount_cpm	is_protein_coding	is_non_histone	pass_rna_count_filter	pass_rpf_count_filter	pass_finite_metric_filter	pass_base_filter	CLIP_group	is_top20_clip	candidate_rule	symbol_keyword_category
53	ENSMUSG00000033096.8	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	150425000;150427683;150428301;150428912;150429041;150430823;150430823;150431953;150431953;150436222;150436222;150436284;150441648;150442164;150442164;150442164;150450308;150450308	150426108;150427875;150428435;150429086;150429086;150431042;150430939;150432045;150432045;150436337;150436337;150436337;150441737;150442280;150442174;150442280;150450464;150450487	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2428	376	75	187	160	379	248	Apmap	protein_coding	27.584294	14.420759	15.156083	16.412298	35.439897	19.176812	0.93095094	-0.11415631	0.88257301	0.99672932	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
54	ENSMUSG00000032320.8	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	55949129;55949141;55949154;55949169;55949859;55949859;55949859;55949863;55952416;55952416;55960191;55960191;55960191;55963443;55963443;55964711;55964711;55965343;55965343;55968410	55949488;55949488;55949488;55949488;55951510;55949964;55949964;55949964;55952612;55952612;55960419;55960304;55960304;55963539;55963539;55964853;55964853;55966361;55966652;55969166	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4745	1504	184	556	568	984	772	Rcn2	protein_coding	110.33718	35.378928	45.063007	58.263659	92.01282	59.69556	1.6381916	-0.36992878	0.62336358	0.99329236	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
55	ENSMUSG00000028567.9	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	108691798;108691832;108703148;108703148;108710366;108713345;108714689;108715122;108716472;108716472;108718564	108692053;108692053;108703669;108703208;108710418;108713418;108715191;108715191;108716479;108716555;108719324	+;+;+;+;+;+;+;+;+;+;+	2253	913	208	543	544	931	718	Txndc12	protein_coding	66.979949	39.99357	44.009376	55.801814	87.056845	55.519964	0.7425107	-0.34180976	0.64801115	0.98982091	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
56	ENSMUSG00000028657.15	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	122730035;122730039;122730043;122730047;122737120;122737788;122737788;122737788;122737788;122738211;122738211;122738211;122738211;122739764;122739764;122739764;122739764;122742226;122742226;122742226;122742226;122743400;122747384;122747384;122748173;122748173;122749599;122749599;122751303;122751303	122730172;122730172;122730172;122730172;122737222;122737897;122737897;122737897;122737897;122738338;122738338;122738338;122738338;122739834;122739834;122739834;122739834;122742328;122742328;122742768;122742328;122744052;122747474;122747474;122748271;122748271;122749670;122749670;122752968;122752871	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3674	610	116	335	273	445	279	Ppt1	protein_coding	44.751116	22.304106	27.151272	28.003484	41.611489	21.573914	1.0013807	-0.044425401	0.94448512	0.98891052	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
57	ENSMUSG00000023830.15	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	12901293;12904025;12904478;12905509;12907203;12907877;12909019;12910044;12910770;12911526;12911961;12912890;12914173;12916212;12916973;12917412;12917414;12918067;12918067;12919229;12919229;12920107;12920107;12920820;12921084;12922248;12923159;12923520;12923784;12924575;12928266;12929524;12930906;12932848;12933760;12934265;12934760;12935456;12936160;12937539;12938700;12941015;12944202;12945077;12945558;12950295;12952684;12954854;12958174;12959169;12967531;12967540;12969574;12988287	12903013;12904094;12904621;12905695;12907390;12908023;12909133;12910180;12911004;12911672;12912168;12913051;12914322;12916430;12917229;12917531;12917838;12918193;12918193;12919419;12919419;12920166;12920243;12920917;12921214;12922463;12923246;12923695;12923927;12924739;12928461;12929628;12931007;12933027;12933928;12934380;12934934;12935603;12936297;12937682;12938837;12941179;12944305;12945242;12945720;12950400;12952813;12954986;12958272;12959293;12967670;12967670;12969687;12988551	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9308	9397	1122	2143	2117	9305	7096	Igf2r	protein_coding	689.38727	215.73455	173.68709	217.15522	870.1009	548.70427	1.6755981	-0.3220699	0.66505681	0.98712671	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
58	ENSMUSG00000041594.19	chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14	123156383;123156390;123157143;123157172;123157318;123157390;123158645;123158645;123158645;123158645;123158645;123158645;123162218;123163376;123163376;123163376;123163376;123163376;123164964;123164964;123164964;123164964;123164964;123164964;123169897;123170232;123170232;123170232;123170232;123170232;123170509;123170509;123170509;123170509;123170509;123170509;123170740;123170740;123170740;123170740;123170740;123170740;123173256;123178717;123178717;123178717;123178717;123178717;123179227;123179227;123179227;123179227;123179227;123180567;123180567;123180567;123180567;123180661;123182086;123182086;123182086;123182086;123182086;123182086;123182159;123182920;123182920;123182920;123182920;123182920;123182920;123182920;123187901;123187901;123187901;123187901;123187901;123187901;123187901;123192043;123200710;123200710;123200710;123200710;123200710;123209152;123209152;123209152;123209152;123209152;123209152;123209268;123210582;123210582;123210582;123210582;123210582;123210582;123210582;123210582;123215486;123215486;123215486;123215486;123215486;123215486;123215538;123215580;123215580;123217283;123220351;123220351;123220351;123220584;123220584;123220584;123220584;123220798;123221303	123157555;123157555;123157555;123157555;123157555;123157555;123159334;123158714;123158714;123158714;123158714;123158714;123163488;123163488;123163488;123163488;123163488;123163488;123166545;123165078;123165078;123165078;123165078;123165078;123170373;123170373;123170373;123170373;123170373;123170373;123170616;123170616;123170616;123170616;123170616;123170616;123170819;123170819;123170819;123170819;123170931;123170819;123173443;123178848;123178848;123178848;123178848;123178848;123179398;123179398;123179398;123179398;123179398;123180769;123180769;123180769;123180769;123180769;123182250;123182250;123182250;123182250;123182272;123182250;123182250;123183012;123183012;123183012;123183012;123183012;123183012;123183012;123188001;123188001;123188004;123188004;123188004;123188004;123188004;123192327;123200797;123200797;123200797;123200797;123200797;123209368;123209368;123209368;123209368;123209368;123209368;123209368;123210697;123210697;123210697;123210697;123210697;123210697;123210697;123210697;123215706;123215698;123215698;123215698;123215698;123215698;123215698;123215698;123215698;123217486;123220581;123220554;123220554;123220687;123220652;123220629;123220695;123220886;123221447	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8280	332	81	159	132	157	100	Tmtc4	protein_coding	24.356345	15.574419	12.886723	13.540146	14.680907	7.7325855	0.64179683	-0.070821629	0.91617429	0.98699592	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
59	ENSMUSG00000034126.6	chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12	87153635;87155578;87156778;87156778;87157076;87157076;87158111;87158111;87158298;87158653;87158653;87163305;87163305;87164159;87164159;87164713;87164713;87165792;87166346;87166346;87169616;87169616;87169616;87171586;87171586;87171586;87171887;87174076;87174076;87175727;87175727;87175727;87177063;87177063;87177063;87178446;87178446;87178446;87180134;87180134;87180134;87182269;87182269;87182269;87184777;87184777;87184777;87186418;87186418;87186418;87193945;87193945;87193945	87156067;87156067;87156892;87156892;87157216;87157216;87158357;87158216;87158357;87158724;87158724;87163381;87163381;87164250;87164250;87164864;87164864;87166424;87166424;87166424;87169685;87169685;87169685;87171636;87171652;87171652;87174185;87174185;87174185;87175809;87175809;87175809;87177169;87177169;87177169;87178605;87178605;87178605;87180242;87180242;87180242;87182377;87182377;87182377;87184881;87184881;87184881;87186502;87186502;87186502;87194742;87194248;87194676	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7954	431	86	181	148	191	120	Pomt2	protein_coding	31.619231	16.535803	14.669792	15.181376	17.860212	9.2791026	0.93106629	-0.049124947	0.93728257	0.98640752	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
60	ENSMUSG00000073678.5	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	54512153;54521011;54525629;54529380;54531188;54532368;54533960;54536693;54549187;54550553;54551060;54551756;54551931;54553996;54560451;54563443;54563475;54564527;54564527;54565359;54567671;54567671;54569276;54569276;54570013;54570013;54571181;54571181;54572578;54572578;54575114;54575114;54582197;54582197;54587098;54587098;54590136;54590136;54593762;54596593;54596593	54520003;54521115;54525816;54529430;54531323;54532565;54534050;54536786;54549225;54550661;54551126;54551807;54552004;54554071;54560528;54563526;54563526;54564573;54564573;54568605;54567754;54567754;54569331;54569331;54570118;54570118;54571247;54571247;54572630;54572630;54575271;54575271;54582368;54582368;54587273;54587273;54590289;54590289;54596786;54596843;54596841	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	16611	3097	431	1199	896	972	561	Pgap1	protein_coding	227.20362	82.871292	97.17724	91.90887	90.890712	43.379805	1.4539365	0.080329347	1.0653738	0.98504448	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
61	ENSMUSG00000040396.13	chr8;chr8;chr8;chr8;chr8	10027707;10027717;10032864;10037385;10037385	10028019;10028019;10032970;10042155;10042155	+;+;+;+;+	5191	1532	203	408	451	146	125	Abhd13	protein_coding	112.39133	39.032186	33.067818	46.262166	13.652309	9.6657319	1.5233862	-0.48316385	0.49387374	0.97703759	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
62	ENSMUSG00000040693.8	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	96743995;96748908;96751422;96756516;96759711;96764605;96765179;96766892;96768855;96770179;96772201;96795450;96799492	96746832;96749045;96751486;96756700;96759864;96764800;96765323;96767010;96768976;96770275;96772380;96795713;96799896	-;-;-;-;-;-;-;-;-;-;-;-;-	4908	1752	137	308	344	409	355	Slco4c1	protein_coding	128.53107	26.341919	24.962961	35.286441	38.245166	27.450679	2.2823404	-0.49763982	0.47695685	0.97459668	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	transporter_or_channel_symbol
63	ENSMUSG00000046873.19	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	156318367;156330820;156333928;156335912;156335912;156337879;156337879;156338593;156338593;156341881;156341881;156344379;156344379;156348942;156348943;156351137;156351930;156352062;156354215;156355855;156355855;156355855;156355855;156355944;156359080;156359080;156359080;156359080;156359080;156359080;156362665;156374053;156374350;156374350;156374350;156374350;156374350;156376721;156376721;156376721;156376721;156376721;156381492;156381492;156381492;156381492;156381492;156381492	156318469;156334146;156334146;156335987;156335987;156338074;156338074;156338687;156338687;156342061;156342061;156344497;156344497;156352094;156352094;156351812;156352001;156352094;156355982;156355982;156355982;156355982;156355982;156355982;156359183;156359183;156359183;156359183;156359183;156359183;156362779;156374551;156374551;156374551;156374551;156374551;156374551;156376869;156376869;156376869;156376869;156376869;156381639;156381675;156381647;156381646;156381646;156381711	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10105	1000	252	433	426	327	250	Mbtps2	protein_coding	73.362485	48.453749	35.094033	43.697744	30.577431	19.331464	0.59742502	-0.31552574	0.65878308	0.97430882	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
64	ENSMUSG00000004319.16	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	61363423;61363423;61363895;61364930;61364957;61364957;61364957;61367612;61367787;61367787;61372374;61372374;61372374;61372374;61372374;61372374;61372374;61375824;61375824;61375824;61375824;61375824;61375824;61375824;61380266;61380266;61380266;61380266;61380266;61381329;61382105;61382105;61382105;61382105;61382105;61382105;61383715;61383715;61383715;61383715;61383715;61383715;61386115;61386115;61386115;61386115;61386115;61386115;61386115;61387519;61387519;61387519;61387519;61387519;61387519;61387519;61388391;61390334;61390334;61390334;61390334;61390334;61390334;61390334;61391582;61391582;61391582;61391582;61391582;61391582;61391582;61391582;61391674;61394291;61394291;61394291;61394291;61394291;61394291;61394291;61394291;61407577;61407577;61407577;61407577;61428766;61428766;61428766;61428766;61435810;61435810;61435810;61435810;61435810	61366209;61366209;61366209;61366209;61366209;61366209;61366209;61367862;61367862;61367862;61372590;61372590;61372590;61372590;61372590;61372590;61372590;61376222;61376222;61380452;61376222;61375994;61376222;61376222;61380452;61380452;61380452;61380452;61380452;61383795;61382650;61382650;61382650;61382650;61382650;61382650;61383795;61383795;61383795;61383795;61383795;61383795;61386321;61386321;61386321;61386321;61386321;61386321;61386321;61387641;61387641;61387641;61387641;61387641;61387641;61387641;61390521;61390521;61390521;61390521;61390521;61390521;61390521;61390521;61391681;61391681;61391681;61391681;61391681;61391681;61391681;61391681;61394448;61394448;61394448;61394448;61394448;61394448;61394448;61394448;61394448;61407813;61408267;61407782;61408267;61428941;61428941;61428941;61428941;61436320;61436278;61436273;61436273;61436334	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	17071	4451	611	1715	1439	1439	942	Clcn3	protein_coding	326.53642	117.48111	138.9983	147.60811	134.5594	72.840956	1.4740293	-0.086644182	0.88451391	0.97115809	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	transporter_or_channel_symbol
65	ENSMUSG00000013622.16	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	31205656;31205665;31205979;31205992;31206003;31206066;31206129;31206806;31206806;31206806;31206806;31206806;31206806;31206806;31209541;31209541;31209541;31209541;31209541;31209541;31209541;31209806;31209806;31209806;31209806;31209806;31210107;31210107;31210107;31210107;31210107;31210107;31211214;31211305;31211305;31211305;31211305;31211305;31211305;31211607;31211607;31211607;31211607;31211607;31211659	31205776;31206100;31206100;31206100;31206100;31206100;31206408;31206924;31206924;31206924;31206827;31206924;31206924;31206924;31209612;31209612;31209612;31209612;31209612;31210228;31209612;31209877;31209877;31209877;31209877;31209877;31210228;31210228;31210228;31210228;31210228;31210113;31211402;31211402;31211402;31211402;31211337;31211402;31211402;31211737;31211967;31211962;31211967;31211961;31211688	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2082	217	54	167	134	411	257	Atraid	protein_coding	15.919659	10.382946	13.535112	13.7453	38.432184	19.872745	0.61179923	-0.022069757	0.94803134	0.9701011	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
66	ENSMUSG00000021065.17	chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12	77284899;77284922;77285587;77285817;77285839;77324135;77324135;77324135;77324135;77324135;77325718;77370619;77370619;77370619;77370619;77378670;77378670;77378670;77378670;77411743;77411743;77411743;77411743;77411971;77411971;77411971;77411971;77435638;77440497;77440497;77440497;77440497;77440497;77456915;77459486;77459486;77459486;77459486;77459486;77459486;77495247;77495247;77495247;77495247;77495247;77496874;77496874;77496874;77496874;77496874;77510834;77510834;77510834;77510834;77510834;77521773;77521773;77521773;77521773;77521773	77284973;77284973;77286027;77286027;77286027;77324229;77327247;77324229;77324229;77324229;77325806;77370711;77370711;77370711;77370711;77379103;77379103;77379103;77379103;77411858;77411858;77411858;77411858;77412133;77412133;77412133;77412133;77435797;77440611;77440611;77440611;77440611;77440611;77457209;77459723;77459723;77459723;77460467;77459723;77459723;77495493;77495493;77495493;77495493;77495493;77497050;77497050;77497050;77497050;77497050;77510984;77510984;77510984;77510984;77510984;77522763;77522763;77523112;77522656;77522759	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7902	726	67	220	246	201	175	Fut8	protein_coding	53.261164	12.882544	17.830686	25.233909	18.795302	13.532025	2.039217	-0.49863897	0.47102769	0.96966666	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
67	ENSMUSG00000006800.15	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	165915009;165915834;165915840;165916590;165916735;165917415;165917415;165917415;165917415;165917415;165917692;165917692;165917692;165917692;165917692;165919438;165919438;165919438;165919438;165920957;165920957;165920957;165921380;165921380;165921380;165921937;165921937;165921937;165922717;165922717;165922717;165923207;165923207;165923207;165923398;165923398;165923398;165924494;165924494;165924494;165925776;165925776;165925776;165926306;165926306;165926306;165927603;165927603;165927603;165928906;165928906;165928906;165931118;165931118;165931118;165935375;165935375;165935375;165935436;165936398;165936398;165936398;165936398;165958792;165958792;165958792;165958792;165974508;165974508;165974508;165974508;165974513;165983634;165996265;165996598;165996867;165997423;165997423	165916738;165916738;165916738;165916738;165916738;165917468;165917468;165917468;165917468;165917468;165917725;165917938;165917725;165917725;165917725;165920039;165919561;165919561;165919561;165921099;165921099;165921099;165921549;165921549;165921549;165921996;165921996;165921996;165922811;165922811;165922811;165923303;165923303;165923303;165923626;165923626;165923626;165924704;165924704;165924704;165925905;165925905;165925905;165926362;165926362;165926362;165927731;165927731;165927731;165929081;165929081;165929081;165931268;165931268;165931268;165935544;165935544;165935544;165935544;165936549;165936549;165936549;165936549;165959031;165959031;165959031;165959031;165974774;165974774;165974774;165974774;165974774;165983686;165996343;165996726;165997205;165997583;165997583	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5871	3076	828	3420	1980	9198	4163	Sulf2	protein_coding	225.663	159.20517	277.18612	203.10219	860.09544	321.90754	0.50301597	0.44845946	1.41757	0.96911058	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
