gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible	gene_name	transcript_id	clip_points_3utr	clip_points_5utr	clip_points_cds	rna_control_reads_3utr	rna_control_reads_5utr	rna_control_reads_cds	region_length_3utr	region_length_5utr	region_length_cds	chrom	strand	transcript_length	cds_length	utr_length	clip_points_5utr_cpm	rna_control_reads_5utr_cpm	E_5utr	clip_points_cds_cpm	rna_control_reads_cds_cpm	E_cds	clip_points_3utr_cpm	rna_control_reads_3utr_cpm	E_3utr	clip_points_total	rna_control_total	clip_points_total_cpm	rna_control_total_cpm	total_CLIP_amount_point	f_5utr	raw_f_5utr	f_cds	raw_f_cds	f_3utr	raw_f_3utr	has_all_regions	composition_eligible	log_transcript_length	pred_M1	pred_M2
ENSMUSG00000026127.14	ENSMUSG00000026127	8553	1214	1007	2143	1614	710	1172	1214.0	89.06205695936708	1007.0	193.62271757848163	2143.0	173.68709414926553	1614.0	165.55905878341582	710.0	66.39136381139542	1172.0	90.62590253771859	-1.1194913416711998	-0.517451385601886	177.62295683705432	7.473486239041204	13.062383491876334	True	True	Imp4	ENSMUST00000027303.14	721	4	486	713	25	744	4889	74	873	chr1	+	5836	873	4963	0.2127424426172469	3.1237403517031757	0.09701229270900119	25.848206777995497	92.96251286668651	0.2788255547662538	38.346825281758754	89.08907483057457	0.4310710180007265	1211	1482	64.4077745023715	185.17532804896425	-1.5221258292225122	0.12022707502634182	0.0033030553261767133	0.34554776468068604	0.40132122213047067	0.5342251602929722	0.5953757225433526	True	True	12.511011352882239	-0.666425122518128	-0.6720197552955818
ENSMUSG00000037503.13	ENSMUSG00000037503	5219	2183	896	2252	1965	186	241	2183.0	160.15030505955383	896.0	172.27999498542155	2252.0	182.52138871868686	1965.0	201.56353810992076	186.0	17.392667139323308	241.0	18.63553115323394	-0.10526525351127308	0.04406791346303917	185.45497393800974	7.535702863833727	12.349834091457247	True	True	Fam168b	ENSMUST00000047534.12	2142	0	38	786	15	146	4199	249	582	chr1	-	5030	582	4448	0.0	1.8742442110219055	0.05065229490947229	2.021053204863845	18.242643653946548	0.11563508755225071	113.9235780215357	98.21039665754785	1.159832346305374	2180	947	115.94463122639955	118.3272845225163	-0.02932172417947244	0.038195868601219055	0.0	0.087198074988114	0.01743119266055046	0.8746060564106669	0.9825688073394495	True	True	12.296629474285503	-0.3317270961923834	-0.2588577867577547
ENSMUSG00000026123.12	ENSMUSG00000026123	7987	300	187	387	307	112	162	300.0	22.00874554185348	187.0	35.95575788200205	387.0	31.36579815014735	307.0	31.49109730266955	112.0	10.47300386883984	162.0	12.526788576032775	-0.7056124989151612	-0.2503689327269858	32.93755111160632	5.046034846714977	12.963618617443972	True	True	Plekhb2	ENSMUST00000027297.11	236	3	37	116	10	81	2536	80	663	chr1	+	3279	663	2616	0.15955683196293516	1.2494961406812704	0.1923361054088693	1.9678675942095338	10.120918739518288	0.2023171934842124	12.551804114417566	14.494155231902734	0.866908972350849	276	207	14.679228540590035	25.864570112102292	-0.8129733749763871	0.15245866953457737	0.010869565217391304	0.16037035832145075	0.13405797101449277	0.6871709721439718	0.855072463768116	True	True	11.679480099505446	-0.19535889994319217	-0.14957362367882251
ENSMUSG00000045216.8	ENSMUSG00000045216	5542	1729	651	2272	1151	596	348	1729.0	126.84373680621556	651.0	125.17218385659537	2272.0	184.14236019931465	1151.0	118.06597066896632	596.0	55.73134201632629	348.0	26.909397681848183	0.01912311049385481	0.4068235984853976	142.46017157495876	7.155427168070101	12.436451292286975	True	True	Hs6st1	ENSMUST00000088174.4	1418	4	343	386	17	336	2228	258	1233	chr1	+	3719	1233	2486	0.2127424426172469	2.1241434391581597	0.14061253294689494	18.24266445442892	41.98307032689068	0.4358680179926922	75.41719590781402	48.23055103029703	1.562514688907115	1765	739	93.87260280486018	92.33776479634588	0.023757833344573705	0.06573765585236757	0.0022662889518413596	0.20377231789628952	0.1943342776203966	0.730490026251343	0.803399433427762	True	True	11.861086905995395	-0.229057176287467	-0.18673585199768503
ENSMUSG00000037470.15	ENSMUSG00000037470	12853	9763	1574	5584	3732	11416	7892	9763.0	716.2379424170518	1574.0	302.6436519051937	5584.0	452.57523739127333	3732.0	382.81685711258234	11416.0	1067.4983229167465	7892.0	610.2556508768558	1.242543650578265	0.5652016849591559	379.34524880301643	8.567747920003379	13.649929757036618	True	True	Uggt1	ENSMUST00000046875.14	1241	11	8409	319	16	1535	4202	178	4653	chr1	-	9033	4653	4380	0.5850417171974289	1.9991938250900325	0.3263356194219217	447.2377999921072	191.79765759457499	2.3311269433898167	66.00334282200085	39.85892688773252	1.6542822335475358	9661	1870	513.8261845313054	233.65577830739755	1.1365591312795769	0.07568528167471113	0.0011385984887692785	0.5406458530101689	0.8704067901873512	0.38366886531511996	0.1284546113238795	True	True	13.141149198437516	-0.29185971506528063	-0.3325389567839111
ENSMUSG00000061518.12	ENSMUSG00000061518	1587	354	546	978	530	2721	2287	354.0	25.970319739387108	546.0	104.98312194424126	978.0	79.26550540269794	530.0	54.36573801438066	2721.0	254.43788863493933	2287.0	176.8442313172034	-2.01105078563138	-0.018577433006839658	79.53812178710662	6.31538729133026	10.632995197142957	True	True	Cox5b	ENSMUST00000193210.6	75	28	245	83	49	1385	375	103	387	chr1	+	865	387	478	1.489197098320728	6.122531089338224	0.25539399892170594	13.030474610306372	173.05521548435593	0.07583066195018927	3.9889207990733793	10.370817967654542	0.39050633978209587	348	1517	18.508592507700477	189.5485645413487	-3.349287607886742	0.3538631411014389	0.08045977011494253	0.10506776330998098	0.7040229885057471	0.5410690955885801	0.21551724137931033	True	True	9.758223214726724	-0.5771012973707839	-0.5209093446923951
ENSMUSG00000037351.10	ENSMUSG00000037351	4274	1003	1161	2574	2101	753	970	1003.0	73.58257259493014	1161.0	223.23334171660093	2574.0	208.61902955679398	2101.0	215.5139916381392	753.0	70.41224922532498	970.0	75.00607974538143	-1.5998033105134803	-0.044167136778920806	215.78878763717805	7.754144507520089	12.061708704660623	True	True	Actr1b	ENSMUST00000043951.10	623	0	368	538	16	768	1965	155	1128	chr1	-	3248	1128	2120	0.0	1.9991938250900325	0.04763733524974098	19.57230472078671	95.96130360432156	0.2047890668006894	33.134635437636206	67.22289236865234	0.4936602434673663	991	1322	52.70694015842292	165.18338979806393	-1.646142294335358	0.06384960183368497	0.0	0.27448429486170783	0.3713420787083754	0.6616661033046072	0.6286579212916246	True	True	11.665780028329483	-0.6033043937144857	-0.58922834270487
ENSMUSG00000026116.12	ENSMUSG00000026116	9413	10134	1593	5482	3099	12073	7402	10134.0	743.4554244038105	1593.0	306.2969107274292	5482.0	444.3082828400717	3099.0	317.8857020878598	12073.0	1128.933711683066	7402.0	572.3659817271272	1.2790385331097598	0.49690288581253694	356.1636318851202	8.476801407523464	13.200592137689254	True	True	Tmem131	ENSMUST00000027290.12	2216	6	7796	143	52	1732	733	182	5631	chr1	-	6546	5631	915	0.3191136639258703	6.497379931542605	0.06352728935953107	414.6350206610142	216.412731565996	1.9155225545459316	117.85931320995476	17.867794811742165	6.565041199873173	10018	1927	532.8134475348949	240.77790630928078	1.1455991650712376	0.0074352308553392995	0.0005989219405070872	0.22419266657284928	0.778199241365542	0.7683721025718114	0.22120183669395088	True	True	12.67661826358852	-0.21969945489995227	-0.175433751388366
ENSMUSG00000026112.8	ENSMUSG00000026112	5220	1262	875	1378	1306	133	198	1262.0	92.58345624606363	875.0	168.24218260295075	1378.0	111.68493501525334	1306.0	133.9653846165682	133.0	12.43669209424731	198.0	15.310519370706725	-0.8610129778490379	-0.035547741161191644	137.96416741159078	7.10919512699969	12.350110443347928	True	True	Coa5	ENSMUST00000027286.7	1018	4	211	891	12	77	3505	136	222	chr1	-	3863	222	3641	0.2127424426172469	1.4993953688175243	0.19553791933789688	11.222163848059772	9.621120283245782	1.164697433851669	54.14295164608933	111.33010613470118	0.4867890153538782	1233	980	65.57785793676635	122.45062178676449	-0.8998988241063892	0.10586645345242375	0.0032441200324412004	0.6305804372089279	0.1711273317112733	0.26355310933864834	0.8256285482562855	True	True	11.915879378835774	-0.42502433609045115	-0.5036250105638248
ENSMUSG00000026111.16	ENSMUSG00000026111	1579	933	221	595	487	575	489	933.0	68.44719863516433	221.0	42.49316840600242	595.0	48.223901548676146	487.0	49.95493285472336	575.0	53.76765379091882	489.0	37.812343294321145	0.6864756550290654	0.5575269132784172	46.89066760313398	5.554302359346733	10.625708843064466	True	True	Unc50	ENSMUST00000027285.13	170	14	682	17	20	222	309	328	777	chr1	+	1414	777	637	0.744598549160364	2.4989922813625407	0.32497154963368224	36.2725864662406	27.7388143231242	1.306542227124517	9.041553811232992	2.1241434391581597	4.110145798282272	866	259	46.05873882663395	32.3619500436449	0.5078541388547145	0.05659888842005957	0.016166281755196306	0.22755480537442135	0.7875288683602771	0.7158463062055191	0.19630484988452657	True	True	10.466586337719244	0.19861603926551832	0.23658558310315628
ENSMUSG00000026110.16	ENSMUSG00000026110	12881	1090	160	407	340	100	91	1090.0	79.96510880206766	160.0	30.76428481882528	407.0	32.98676963077512	340.0	34.87613382054609	100.0	9.350896311464144	91.0	7.036652842092484	1.375235312384	0.48531994650005794	32.87572942338216	5.043332667142264	13.65306897657993	True	True	Mgat4a	ENSMUST00000151952.8	728	20	308	124	10	36	5322	324	1605	chr1	-	7251	1605	5646	1.0637122130862344	1.2494961406812704	0.8623308937354603	16.38116808152801	4.4981861064525726	3.584275994918999	38.71912455633893	15.49375214444775	2.4894024348181474	1056	170	56.16400485095318	21.241434391581596	1.3985551015662294	0.12432666300161815	0.01893939393939394	0.5167634338075663	0.2916666666666667	0.3589099031908155	0.6893939393939394	True	True	12.824163209744158	0.11248544537041948	0.07311089767996032
ENSMUSG00000026088.16	ENSMUSG00000026088	2770	174	192	375	364	143	233	174.0	12.76507241427502	192.0	36.91714178259034	375.0	30.393215261770685	364.0	37.33797856081993	143.0	13.371781725393724	233.0	18.016924309973064	-1.5247339265320776	-0.13138312198601138	34.88277853506032	5.1285729759009575	11.436190995481416	True	True	Mitd1	ENSMUST00000027257.10	28	6	140	93	13	112	383	101	747	chr1	-	1231	747	484	0.3191136639258703	1.6243449828856513	0.24305673637562555	7.445985491603641	13.994356775630227	0.53539055465454	1.489197098320728	11.620314108335814	0.1355933879955015	174	218	9.254296253850239	27.23901586685169	-1.5472602853741808	0.2659145724616052	0.034482758620689655	0.5857404018661907	0.8045977011494253	0.14834502567220417	0.16091954022988506	True	True	10.266786540694902	-0.16608860083209834	-0.2343161938133263
ENSMUSG00000026087.12	ENSMUSG00000026087	3226	260	437	1107	765	684	950	260.0	19.074246136273015	437.0	84.02495291141655	1107.0	89.72077145274706	765.0	78.4713010962287	684.0	63.960130770414736	950.0	73.45956263722924	-2.133363935017916	-0.392532821131703	84.07234182013076	6.395274351053516	11.655977862486942	True	True	Mrpl30	ENSMUST00000027256.12	23	40	170	30	192	374	274	215	480	chr1	+	969	480	489	2.127424426172469	23.99032590108039	0.09246136541774948	9.041553811232992	46.731155661479505	0.1952023963985216	1.2232690450491694	3.748488422043811	0.34384124360868495	233	596	12.39224728245463	74.46996998460371	-2.5775617281008847	0.1464143033284904	0.17167381974248927	0.3091066495461344	0.7296137339055794	0.5444790471253752	0.09871244635193133	True	True	9.92184093707449	-0.445069337225951	-0.44406317699941356
ENSMUSG00000058407.13	ENSMUSG00000058407	9102	526	380	686	685	216	514	526.0	38.5886671833831	380.0	73.06517644471005	686.0	55.5993217855325	685.0	70.26515196198255	216.0	20.19793603276255	514.0	39.745489679511394	-0.9192461204487009	-0.6358820344598058	66.30988339740837	6.053326060365491	13.15212636534252	True	True	Txndc9	ENSMUST00000162031.8	262	53	99	150	80	275	2476	227	678	chr1	-	3381	678	2703	2.8188373646785214	9.995969125450163	0.2891091809423868	5.26537545477686	34.36114386873493	0.1556934811918599	13.93462999142967	18.742442110219056	0.744841348554182	414	505	22.01884281088505	63.099555104404146	-1.514638492307261	0.2430215916230972	0.1280193236714976	0.13087400919352546	0.2391304347826087	0.6261043991833773	0.6328502415458938	True	True	11.723660944409984	-0.43541787784524405	-0.38174463246300366
ENSMUSG00000026083.13	ENSMUSG00000026083	9753	5832	1355	4754	4436	141	321	5832.0	427.8500133336317	1355.0	260.5350370594266	4754.0	385.3049209452209	4436.0	455.0309694939483	141.0	13.18476379916444	321.0	24.82159958584272	0.71541125475472	-0.6677173273916158	366.9569758328653	8.519860210259045	13.251778257035868	True	True	Eif5b	ENSMUST00000027252.8	245	46	5557	105	79	1411	3869	280	3648	chr1	+	7797	3648	4149	2.446538090098339	9.871019511382034	0.2553939531651138	295.5524384060102	176.30390545012722	1.6759971251860797	13.030474610306372	13.119709477153338	0.9932498617309871	5848	1595	311.02945110641497	199.2946344386626	0.6418883765518079	0.08732489163539418	0.00786593707250342	0.5730608165318869	0.9502393980848153	0.3396142918327189	0.041894664842681256	True	True	12.928888439397635	-0.3623677335620988	-0.41444987218628154
ENSMUSG00000026082.12	ENSMUSG00000026082	6168	712	364	810	773	98	131	712.0	52.234089419332264	364.0	69.98874796282752	810.0	65.64934496542469	773.0	79.29191600965329	98.0	9.163878385234861	131.0	10.129687058396872	-0.4214318563042508	0.12894180015926554	71.64333631263516	6.164772932039153	12.590820930930525	True	True	Rev1	ENSMUST00000027251.12	1	11	898	22	18	549	304	211	3747	chr1	-	4262	3747	515	0.5850417171974289	2.2490930532262863	0.29161965987536353	47.76067836757193	68.59733812340174	0.6966889791508267	0.053185610654311724	2.7488915094987947	0.05377025068998211	910	589	48.398905695423664	73.59532268612682	-0.6036208614507593	0.2798441296078755	0.012087912087912088	0.6685568492233651	0.9868131868131869	0.05159902116875944	0.001098901098901099	True	True	12.057653339963936	-0.2999525179777341	-0.3854731552272109
ENSMUSG00000026080.14	ENSMUSG00000026080	11964	302	161	516	279	309	187	302.0	22.155470512132503	161.0	30.95656159894294	516.0	41.82106420019646	279.0	28.618945105683405	309.0	28.894269602424203	187.0	14.459934961223018	-0.48073811007355116	0.4480913008121203	33.79885696827427	5.083164722998127	13.546532776425861	True	True	Chst10	ENSMUST00000027249.12	147	14	128	68	15	70	1634	219	1122	chr1	-	2975	1122	1853	0.744598549160364	1.8742442110219055	0.42780854792183187	6.807758163751901	8.746472984768891	0.7808488394917493	7.818284766183822	8.496573756632639	0.9210977524708043	289	153	15.370641479096086	19.117290952423435	-0.31287195642461363	0.20087217535488872	0.04844290657439446	0.36663784717248665	0.4429065743944637	0.4324899774726245	0.5086505190311419	True	True	11.539158811108031	-0.07545757346906705	-0.08070018755239658
ENSMUSG00000026078.11	ENSMUSG00000026078	4219	1167	265	961	723	454	737	1167.0	85.61402015781005	265.0	50.95334673117937	961.0	77.88767964416435	723.0	74.16307280074946	454.0	42.45306925404721	737.0	56.98915543540836	0.747525665774474	-0.4945547420669297	67.66803305869773	6.082532993274094	12.043027283594547	True	True	Pdcl3	ENSMUST00000027247.11	223	27	865	41	16	289	958	2236	720	chr1	+	3914	720	3194	1.4360114876664165	1.9991938250900325	0.7317149418541847	46.00555321597964	36.11043846568871	1.2732669133423244	11.860391175911515	5.122934176793208	2.289975475673138	1115	346	59.30195587955757	43.23256646757195	0.4550587482852989	0.17036605616429407	0.0242152466367713	0.29645624281080163	0.7757847533632287	0.5331777010249045	0.2	True	True	11.934796592178403	-0.05549236793313812	-0.035804084840539006
ENSMUSG00000073702.12	ENSMUSG00000073702	1662	1443	736	1844	1430	3257	4270	1443.0	105.86206605631524	736.0	141.51571016659628	1844.0	149.45357051388038	1430.0	146.6849157746497	3257.0	304.5586928643871	4270.0	330.18140259049346	-0.4184334410857931	-0.143460467406971	145.8847321517088	7.1896736821620975	10.699572453287269	True	True	Rpl31	ENSMUST00000086535.12	318	794	363	588	115	3906	581	93	375	chr1	+	1049	375	674	42.22937485952351	14.36920561783461	2.925480221757905	19.306376667515156	488.0531925501042	0.0397546855447909	16.913024188071127	73.47037307205869	0.23124830658949735	1475	4609	78.44877571510979	575.8927712399975	-2.8743900113037317	0.9152183903370786	0.5383050847457627	0.012437007449941733	0.24610169491525424	0.07234460221297961	0.21559322033898304	True	True	10.036173612553485	-0.5915555793622604	-0.4924970992681088
ENSMUSG00000003135.16	ENSMUSG00000003135	3508	1600	758	1968	1300	731	1159	1600.0	117.37997622321858	758.0	145.74579932918476	1968.0	159.50359369377256	1300.0	133.34992343149972	731.0	68.35505203680287	1159.0	89.62066641741966	-0.3120289553447868	-0.6484779773806661	146.1997721514857	7.192783712387299	11.776844232402167	True	True	Cnot11	ENSMUST00000161515.8	1195	1	398	238	12	585	1626	341	1515	chr1	+	3482	1515	1967	0.053185610654311724	1.4993953688175243	0.09577720033512786	21.167873040416065	73.09552422985432	0.29056247993564505	63.55680473190251	29.73800814821423	2.13341334366893	1594	835	84.77786338297288	104.33292774688607	-0.29911642091163465	0.038010550806037956	0.0006273525721455458	0.11531387289748843	0.24968632371392724	0.8466755762964736	0.7496863237139272	True	True	11.766114757586722	-0.28690596690173464	-0.22310126669744731
ENSMUSG00000048234.14	ENSMUSG00000048234	2838	2319	303	717	629	515	454	2319.0	170.1276030385274	303.0	58.25986437565037	717.0	58.11182758050555	629.0	64.52084756801025	515.0	48.15711600404034	454.0	35.10593835505481	1.54441655870861	0.6056102633945083	60.29751317472206	5.916417243703343	11.471167133724391	True	True	Rnf149	ENSMUST00000062525.11	1299	0	1319	141	11	242	1179	131	1182	chr1	-	2492	1182	1310	0.0	1.3744457547493973	0.06782209496543763	70.15182045303716	30.23780660448674	2.315652590475919	69.08810823995093	17.61789558360591	3.90498453461762	2618	394	139.2399286929881	49.230147942842045	1.4980672109630429	0.010785168924861305	0.0	0.36823846819097306	0.5038197097020627	0.6209763628841656	0.49618029029793737	True	True	11.283667167491501	0.26391327757799893	0.2683167508473837
ENSMUSG00000026074.16	ENSMUSG00000026074	9579	3528	2556	6915	6092	370	875	3528.0	258.8228475721969	2556.0	491.45944998073384	6915.0	560.4508894270514	6092.0	624.8982565728434	370.0	34.59831635241733	875.0	67.6601234816585	-0.924843633455734	-0.8085640305266616	558.9361986602095	9.126797893123593	13.225809940623543	True	True	Map4k4	ENSMUST00000195860.6	46	2	2849	106	14	2528	45	51	3864	chr1	+	3960	3864	96	0.10637122130862345	1.7492945969537783	0.111594562406966	151.52580475413407	315.8726243642251	0.4798700680453675	2.446538090098339	13.244659091221466	0.1908282611560704	2897	2648	154.07871406554105	330.86657805240037	-1.1020819366088102	0.1426506153948634	0.0006903693476009665	0.6134148388575392	0.9834311356575768	0.24393454574759732	0.01587849499482223	True	True	11.951648985904619	-0.6478298083435028	-0.7173386872523976
ENSMUSG00000070939.10	ENSMUSG00000070939	10972	209	155	345	184	55	56	209.0	15.332759394157927	155.0	29.802900918236993	345.0	27.96175804082903	184.0	18.87414300876612	55.0	5.142992971305278	56.0	4.3302479028261445	-0.9542894084685425	-0.32156748716584044	25.546267322610714	4.680676959432084	13.421670389649998	True	True	Tgfbrap1	ENSMUST00000095014.8	62	0	108	50	13	103	2462	565	2580	chr1	-	5607	2580	3027	0.0	1.6243449828856513	0.05799303561208055	5.744045950665666	12.869810249017084	0.4505883924638417	3.2975078605673267	6.247480703406351	0.5352529640214687	170	166	9.041553811232992	20.741635935309084	-1.1889572149264136	0.055557697706773525	0.0	0.4316665515862801	0.6352941176470588	0.5127757507069465	0.36470588235294116	True	True	12.453270634010623	-0.3457916796299902	-0.38080763916789273
