gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible
ENSMUSG00000102316.2	ENSMUSG00000102316	1050	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	10.037546953962178	False	False
ENSMUSG00000103819.2	ENSMUSG00000103819	518	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.019590728357882	False	False
ENSMUSG00000102871.2	ENSMUSG00000102871	3259	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	0.0	-0.8264029070701772	0.0	-3.321928094887362	11.67065624911844	False	False
ENSMUSG00000101571.3	ENSMUSG00000101571	960	29	30	3	10	2	6	29.0	2.1275120690458365	30.0	5.768303403529741	3.0	0.2431457220941655	10.0	1.0257686417807672	2.0	0.18701792622928284	6.0	0.4639551324456583	-1.3975102147435494	0.73957755114644	2.3457392558015577	1.2902706040232728	9.90839262077375	False	False
ENSMUSG00000104428.2	ENSMUSG00000104428	636	0	0	1	1	0	1	0.0	0.0	0.0	0.0	1.0	0.08104857403138849	1.0	0.10257686417807671	0.0	0.0	1.0	0.07732585540760971	0.0	-0.6643103042461769	0.06120847940315507	-2.633000464724031	9.3151495622563	False	False
ENSMUSG00000102272.2	ENSMUSG00000102272	1170	0	4	0	0	0	0	0.0	0.0	4.0	0.769107120470632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1195340051725147	0.0	0.25636904015687734	-1.4885560878599176	10.193525360501216	False	False
ENSMUSG00000065625.3	ENSMUSG00000065625	103	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.700439718141092	False	False
ENSMUSG00000103411.2	ENSMUSG00000103411	1406	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	0.0	-0.8264029070701772	0.0	-3.321928094887362	10.458406613236532	False	False
ENSMUSG00000061024.9	ENSMUSG00000061024	2048	834	418	1495	1084	508	867	834.0	61.18431260635267	418.0	80.37169408918105	1495.0	121.1676181769258	1084.0	111.19332076903515	508.0	47.50255326223784	867.0	67.04151663839762	-0.39296358063808623	-0.6199935182214837	104.24421101171401	6.705206752166445	11.000704269011246	True	True
ENSMUSG00000025911.15	ENSMUSG00000025911	3780	13	12	61	29	25	19	13.0	0.9537123068136508	12.0	2.3073213614118964	61.0	4.943963015914698	29.0	2.9747290611642248	25.0	2.337724077866036	19.0	1.4691912527445845	-1.1919477205823301	-0.07858476825127597	3.408671146163607	1.8109247359897975	11.884552133987235	False	False
ENSMUSG00000079671.9	ENSMUSG00000079671	4910	0	1	14	4	0	0	0.0	0.0	1.0	0.192276780117658	14.0	1.134680036439439	4.0	0.41030745671230684	0.0	0.0	0.0	0.0	-1.5473352190182752	-1.2746985923005112	0.5790880910898012	-0.55832936233915	12.261801107195309	False	False
ENSMUSG00000081441.4	ENSMUSG00000081441	1102	18	10	0	2	0	0	18.0	1.3205247325112088	10.0	1.92276780117658	0.0	0.0	2.0	0.20515372835615342	0.0	0.0	0.0	0.0	-0.5099067683909466	1.6095362173097916	0.7093071765109111	-0.305240706303599	10.107217075591382	False	False
ENSMUSG00000067879.4	ENSMUSG00000067879	3256	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	0.0	1.0184694167773019	0.0341922880593589	-2.8976263316817077	11.669328004395904	False	False
ENSMUSG00000099827.2	ENSMUSG00000099827	1067	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.08104857403138849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8563768139533017	0.027016191343796164	-2.9769156791301907	10.060695931687555	False	False
ENSMUSG00000025912.17	ENSMUSG00000025912	5402	696	138	431	394	29	31	696.0	51.06028965710008	138.0	26.534195656236804	431.0	34.93193540752844	394.0	40.41528448616223	29.0	2.711759930324601	31.0	2.3971015176359014	0.9417447197793747	0.38101452341881326	33.960471849975825	5.090026516131209	12.399544966627433	False	False
ENSMUSG00000045210.9	ENSMUSG00000045210	9749	1278	405	1007	966	230	410	1278.0	93.75725600829583	405.0	77.87209594765149	1007.0	81.61591404960822	966.0	99.0892507960221	230.0	21.50706151636753	410.0	31.703600717119986	0.26751036688001745	-0.2781205137408471	86.19242026442726	6.431161936711384	13.251186503524336	True	True
ENSMUSG00000097893.9	ENSMUSG00000097893	3101	12	8	10	9	9	7	12.0	0.8803498216741393	8.0	1.538214240941264	10.0	0.810485740313885	9.0	0.9231917776026904	9.0	0.8415806680317728	7.0	0.5412809878532681	-0.7407554926641043	0.7224963124026987	1.0906305862859467	0.2517258615618658	11.59898297103609	False	False
ENSMUSG00000025915.15	ENSMUSG00000025915	14311	234	86	246	235	31	66	234.0	17.166821522645716	86.0	16.53580309011859	246.0	19.93794921172157	235.0	24.10556308184803	31.0	2.898777856553884	66.0	5.103506456902241	0.053711022212085964	-0.5225056852111627	20.193105127896064	4.342917729319894	13.804937672051908	True	True
ENSMUSG00000046334.5	ENSMUSG00000046334	357	13	8	1	9	5	2	13.0	0.9537123068136508	8.0	1.538214240941264	1.0	0.08104857403138849	9.0	0.9231917776026904	5.0	0.4675448155732071	2.0	0.15465171081521942	-0.6366430165289209	3.6548367648963547	0.847484864191781	-0.07782519807315416	8.483815777264256	False	False
ENSMUSG00002075801.1	ENSMUSG00002075801	105	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.727920454563199	False	False
ENSMUSG00000046101.17	ENSMUSG00000046101	5916	42	22	32	32	10	13	42.0	3.0812243758594877	22.0	4.230089162588476	32.0	2.5935543690044316	32.0	3.2824596536984547	10.0	0.9350896311464142	13.0	1.0052361202989262	-0.4448146017567737	0.23396262269789977	3.368701061763787	1.7943955122027204	12.530650179750014	False	False
ENSMUSG00000098234.8	ENSMUSG00000098234	1146	1179	224	751	579	276	346	1179.0	86.49436997948419	224.0	43.06999874635539	751.0	60.867479097572755	579.0	59.39200435910642	276.0	25.808473819641033	346.0	26.754745971032964	1.004244178820427	-0.0870971497618415	54.44316073434485	5.769326400634466	10.163649676015824	True	True
ENSMUSG00000093178.3	ENSMUSG00000093178	87	481	11	22	21	3	1	481.0	35.28735535210509	11.0	2.115044581294238	22.0	1.7830686286905468	21.0	2.154114147739611	3.0	0.2805268893439243	1.0	0.07732585540760971	3.9978263063255017	1.3610704910001987	2.0174091192414654	1.0823000493528232	6.459431618637297	False	False
ENSMUSG00000099032.3	ENSMUSG00000099032	4193	141	54	130	125	38	25	141.0	10.344110404671136	54.0	10.382946126353533	130.0	10.536314624080504	125.0	12.82210802225959	38.0	3.553340598356374	25.0	1.9331463851902428	-0.005354615190664824	1.1263452516857932	11.247122924231208	3.50425464182098	12.034111146096592	False	False
ENSMUSG00000104025.2	ENSMUSG00000104025	1374	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	10.425215903299383	False	False
ENSMUSG00000025916.11	ENSMUSG00000025916	1523	0	0	2	1	0	0	0.0	0.0	0.0	0.0	2.0	0.16209714806277697	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	0.0	-0.37163223868958617	0.08822467074695123	-2.4094723593202705	10.573647187493322	False	False
ENSMUSG00000087199.2	ENSMUSG00000087199	656	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.35974956032233	False	False
ENSMUSG00000119658.1	ENSMUSG00000119658	104	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.714245517666122	False	False
ENSMUSG00000025917.10	ENSMUSG00000025917	3766	1058	866	1748	1563	680	1424	1058.0	77.61750927760329	866.0	166.51169158189185	1748.0	141.6729074068671	1563.0	160.3276387103339	680.0	63.58609491795617	1424.0	110.11201810043623	-1.1001780712738891	-0.6128903836512769	156.17074589969764	7.287903918876353	11.879200317947392	True	True
ENSMUSG00000056763.17	ENSMUSG00000056763	17553	2278	435	1273	1093	407	604	2278.0	167.11974114780742	435.0	83.64039935118124	1273.0	103.17483474195755	1093.0	112.11651254663786	407.0	38.05814798765906	604.0	46.70481666619627	0.9977494717164993	-0.1748696220084871	99.64391554659223	6.640156933430515	14.099512191995222	True	True
ENSMUSG00000102356.2	ENSMUSG00000102356	920	5	0	4	3	0	0	5.0	0.36681242569755806	0.0	0.0	4.0	0.32419429612555395	3.0	0.30773059253423013	0.0	0.0	0.0	0.0	2.222842963473837	-0.05710901389063645	0.21064162955326138	-1.6866769144680627	9.847057346091336	False	False
ENSMUSG00000067851.12	ENSMUSG00000067851	11318	3462	520	1865	1486	402	352	3462.0	253.9809235529892	520.0	99.98392566118217	1865.0	151.15559056853954	1486.0	152.429220168622	402.0	37.590603172085856	352.0	27.21870110347862	1.3440777780688582	0.47641317289153867	134.52291213278124	7.0727801599552365	13.466458885531265	True	True
ENSMUSG00002076532.1	ENSMUSG00002076532	240	0	1	2	0	0	0	0.0	0.0	1.0	0.192276780117658	2.0	0.16209714806277697	0.0	0.0	0.0	0.0	0.0	0.0	-1.5473352190182752	-1.3901016554668881	0.11812464272681167	-2.1967753265985586	7.912889336229962	False	False
ENSMUSG00000102556.2	ENSMUSG00000102556	1722	6	2	1	3	0	0	6.0	0.44017491083706967	2.0	0.384553560235316	1.0	0.08104857403138849	3.0	0.30773059253423013	0.0	0.0	0.0	0.0	0.15677049038658245	1.1712393941402728	0.25777757560031156	-1.4828651283585048	10.750706986224948	False	False
ENSMUSG00000042501.13	ENSMUSG00000042501	6840	95	5	15	18	1	0	95.0	6.969436088253603	5.0	0.96138390058829	15.0	1.2157286104708274	18.0	1.8463835552053809	1.0	0.09350896311464142	0.0	0.0	2.7356485685782546	1.5173344867407983	1.3411653554214995	0.5272358759431528	12.739991514684226	False	False
ENSMUSG00000103810.2	ENSMUSG00000103810	2745	20	1	9	2	1	1	20.0	1.4672497027902323	1.0	0.192276780117658	9.0	0.7294371662824963	2.0	0.20515372835615342	1.0	0.09350896311464142	1.0	0.07732585540760971	2.42282793205325	-1.3165989923238153	0.3756225582521026	-1.0721109527502857	11.4231159101471	False	False
ENSMUSG00000083422.2	ENSMUSG00000083422	1456	76	16	15	9	1	2	76.0	5.575548870602882	16.0	3.076428481882528	15.0	1.2157286104708274	9.0	0.9231917776026904	1.0	0.09350896311464142	2.0	0.15465171081521942	0.837354382357983	-0.7589103833375508	1.738449623318682	0.8784896447576582	10.508785162064513	False	False
ENSMUSG00000119312.1	ENSMUSG00000119312	107	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.754887502163468	False	False
ENSMUSG00000081417.2	ENSMUSG00000081417	492	0	3	5	4	13	9	0.0	0.0	3.0	0.5768303403529741	5.0	0.4052428701569425	4.0	0.41030745671230684	13.0	1.2156165204903386	9.0	0.6959326986684874	-2.758794241767077	0.7394103429054057	0.46412688907407446	-0.8259083903337372	8.945443836377912	False	False
ENSMUSG00000103448.2	ENSMUSG00000103448	1922	0	0	0	3	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.30773059253423013	0.0	0.0	0.0	0.0	0.0	2.0276162080935745	0.10257686417807671	-2.3034586781100606	10.909143047339898	False	False
ENSMUSG00000100212.2	ENSMUSG00000100212	1242	0	1	0	0	0	0	0.0	0.0	1.0	0.192276780117658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5473352190182752	0.0	0.06409226003921933	-2.607420903972246	10.279610581052484	False	False
ENSMUSG00000100648.2	ENSMUSG00000100648	759	3	14	16	11	4	5	3.0	0.22008745541853483	14.0	2.6918749216472118	16.0	1.2967771845022158	11.0	1.1283455059588439	4.0	0.3740358524585657	5.0	0.38662927703804856	-3.1246962667504463	-0.22321242521088766	1.705665870702757	0.8525309541268874	9.569855608330949	False	False
ENSMUSG00002076499.1	ENSMUSG00002076499	91	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.523561956057013	False	False
ENSMUSG00000048960.14	ENSMUSG00000048960	16609	888	168	1344	1496	30	39	888.0	65.14588680388631	168.0	32.30249905976655	1344.0	108.92928349818614	1496.0	153.45498881040277	30.0	2.8052688934392425	39.0	3.0157083608967787	1.0097818689300895	0.3931512101030043	98.22892378945181	6.619543947564678	14.019764452849738	True	True
ENSMUSG00000077318.3	ENSMUSG00000077318	128	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	7.011227255423254	False	False
ENSMUSG00000101827.2	ENSMUSG00000101827	609	20	34	2	0	0	4	20.0	1.4672497027902323	34.0	6.537410524000372	2.0	0.16209714806277697	0.0	0.0	0.0	0.0	4.0	0.30930342163043884	-2.082385451529085	-3.423272382713639	2.23316922402105	1.222290949329015	9.252665432450248	False	False
ENSMUSG00000103494.2	ENSMUSG00000103494	3039	34	0	5	1	0	1	34.0	2.4943244947433945	0.0	0.0	5.0	0.4052428701569425	1.0	0.10257686417807671	0.0	0.0	1.0	0.07732585540760971	4.697287036187947	-2.1449105481412327	0.16927324477833974	-1.8928572053492616	11.569855608330949	False	False
ENSMUSG00000057715.14	ENSMUSG00000057715	9183	97	17	152	60	26	24	97.0	7.116161058532626	17.0	3.268705262000186	152.0	12.319383252771052	60.0	6.154611850684604	26.0	2.4312330409806773	24.0	1.8558205297826331	1.099037330350368	-0.6175349242792669	7.247566788485281	2.87726656785804	13.164906926675688	False	False
ENSMUSG00000103825.2	ENSMUSG00000103825	2471	19	4	13	7	0	0	19.0	1.3938872176507204	4.0	0.769107120470632	13.0	1.0536314624080505	7.0	0.718038049246537	0.0	0.0	0.0	0.0	0.7814653244030153	-0.495942562483485	0.8469255440417399	-0.07867710263055469	11.271463027904375	False	False
ENSMUSG00000099845.2	ENSMUSG00000099845	262	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.038918989292302	False	False
ENSMUSG00000103561.2	ENSMUSG00000103561	2144	2	1	0	1	0	1	2.0	0.1467249702790232	1.0	0.192276780117658	0.0	0.0	1.0	0.10257686417807671	0.0	0.0	1.0	0.07732585540760971	-0.244431485242054	0.1920665097071248	0.09828454809857823	-2.3343558391568613	11.066761932386909	False	False
ENSMUSG00000101610.2	ENSMUSG00000101610	873	5	1	4	2	6	5	5.0	0.36681242569755806	1.0	0.192276780117658	4.0	0.32419429612555395	2.0	0.20515372835615342	6.0	0.5610537786878486	5.0	0.38662927703804856	0.6755077444555615	-0.03324448027464855	0.2405416015331218	-1.554097042143778	9.7714894695006	False	False
ENSMUSG00000118923.1	ENSMUSG00000118923	107	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	0.0	1.0184694167773019	0.0341922880593589	-2.8976263316817077	6.754887502163468	False	False
ENSMUSG00000098555.3	ENSMUSG00000098555	121	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.930737337562887	False	False
ENSMUSG00000097628.2	ENSMUSG00000097628	807	1	16	35	25	1	4	1.0	0.0733624851395116	16.0	3.076428481882528	35.0	2.836700091098597	25.0	2.5644216044519177	1.0	0.09350896311464142	4.0	0.30930342163043884	-4.195541892107428	-1.2211438889180786	2.8258500591443476	1.5488558376679162	9.658211482751796	False	False
ENSMUSG00000098163.2	ENSMUSG00000098163	687	4	1	1	1	0	1	4.0	0.2934499405580464	1.0	0.192276780117658	1.0	0.08104857403138849	1.0	0.10257686417807671	0.0	0.0	1.0	0.07732585540760971	0.42884487134512683	-0.6643103042461769	0.12530073944237438	-2.1500760463468844	9.426264754702098	False	False
ENSMUSG00000097171.2	ENSMUSG00000097171	3200	37	0	0	0	1	1	37.0	2.7144119501619293	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	1.0	0.07732585540760971	4.814761608592546	0.12599748483730674	0.0	-3.321928094887362	11.644306961545581	False	False
ENSMUSG00000101314.2	ENSMUSG00000101314	853	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.73809225962049	False	False
ENSMUSG00000016918.16	ENSMUSG00000016918	11294	2554	625	923	905	1883	1936	2554.0	187.36778704631263	625.0	120.17298757353626	923.0	74.80783383097157	905.0	92.83206208115944	1883.0	176.07737754486982	1936.0	149.7028560691324	0.6403300555931464	0.5450233711480873	95.93762782855576	6.585527863696791	13.463396650280446	True	True
ENSMUSG00000025938.17	ENSMUSG00000025938	13137	380	79	160	110	38	29	380.0	27.87774435301441	79.0	15.189865629294982	160.0	12.96777184502216	110.0	11.283455059588439	38.0	3.553340598356374	29.0	2.2424498068206815	0.8717039248952037	0.44212346016592563	13.147030844635191	3.7275971288469343	13.681458050210274	False	False
ENSMUSG00000104518.2	ENSMUSG00000104518	551	10	0	0	0	0	0	10.0	0.7336248513951161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0593982867935767	0.0	0.0	-3.321928094887362	9.108524456778168	False	False
ENSMUSG00000069620.7	ENSMUSG00000069620	321	17	25	7	7	5	3	17.0	1.2471622473716972	25.0	4.80691950294145	7.0	0.5673400182197195	7.0	0.718038049246537	5.0	0.4675448155732071	3.0	0.23197756622282914	-1.864893990207556	1.0673944930723571	2.0307658568025686	1.091372068583379	8.330916878114618	False	False
ENSMUSG00000099498.2	ENSMUSG00000099498	288	7	3	9	6	3	3	7.0	0.5135373959765812	3.0	0.5768303403529741	9.0	0.7294371662824963	6.0	0.6154611850684603	3.0	0.2805268893439243	3.0	0.23197756622282914	-0.14164296088503428	-0.016346543841813978	0.6405762305679769	-0.4332798491747612	8.174925682500678	False	False
ENSMUSG00000042414.8	ENSMUSG00000042414	2564	227	157	702	414	121	143	227.0	16.653284126669135	157.0	30.187454478472308	702.0	56.89609897003472	414.0	42.466821769723765	121.0	11.314584536871612	143.0	11.057597323288189	-0.8542763982192709	-0.3882818438473891	43.18345840607693	5.43574387191624	11.324743110494417	True	True
ENSMUSG00000005886.15	ENSMUSG00000005886	15642	687	517	2380	1088	671	718	687.0	50.40002729084447	517.0	99.40709532082919	2380.0	192.89560619470458	1088.0	111.60362822574747	671.0	62.7445142499244	718.0	55.51996418266378	-0.9785152327062189	-0.6127079560153645	134.63544324709375	7.073985603089017	13.933229597442672	True	True
ENSMUSG00000103506.2	ENSMUSG00000103506	2253	1	1	19	11	1	0	1.0	0.0733624851395116	1.0	0.192276780117658	19.0	1.5399229065963815	11.0	1.1283455059588439	1.0	0.09350896311464142	0.0	0.0	-0.7535434793898815	0.5354888125670036	0.9535150642242943	0.07521094341606648	11.138271800172221	False	False
ENSMUSG00000103495.2	ENSMUSG00000103495	1626	0	6	2	2	0	0	0.0	0.0	6.0	1.1536606807059482	2.0	0.16209714806277697	2.0	0.20515372835615342	0.0	0.0	0.0	0.0	-3.648075012001649	0.21943456184290344	0.5069705190416262	-0.7203016493542375	10.667998535672528	False	False
ENSMUSG00002076346.1	ENSMUSG00002076346	82	0	0	4	0	0	0	0.0	0.0	0.0	0.0	4.0	0.32419429612555395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.084725221984211	0.10806476537518465	-2.2648954216083244	6.3750394313469245	False	False
ENSMUSG00000102639.2	ENSMUSG00000102639	695	0	2	2	0	0	0	0.0	0.0	2.0	0.384553560235316	2.0	0.16209714806277697	0.0	0.0	0.0	0.0	0.0	0.0	-2.2766561430709724	-1.3901016554668881	0.18221690276603097	-1.8251236972907525	9.442943495848729	False	False
ENSMUSG00000104170.2	ENSMUSG00000104170	1872	13	2	6	10	1	1	13.0	0.9537123068136508	2.0	0.384553560235316	6.0	0.486291444188331	10.0	1.0257686417807672	1.0	0.09350896311464142	1.0	0.07732585540760971	1.1207529761076942	1.067217943927207	0.6322045487348048	-0.44968135864348224	10.871135184243045	False	False
ENSMUSG00000087782.3	ENSMUSG00000087782	112	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.820178962415188	False	False
ENSMUSG00000103085.2	ENSMUSG00000103085	4642	19	12	34	20	0	0	19.0	1.3938872176507204	12.0	2.3073213614118964	34.0	2.7556515170672085	20.0	2.0515372835615344	0.0	0.0	0.0	0.0	-0.6883575101854671	-0.40845209342483985	2.37150338734688	1.3053888837810226	12.180841565566661	False	False
ENSMUSG00000102664.2	ENSMUSG00000102664	2248	14	29	50	35	10	23	14.0	1.0270747919531624	29.0	5.5760266234120826	50.0	4.052428701569425	35.0	3.590190246232685	10.0	0.9350896311464142	23.0	1.7784946743750234	-2.3322981013825417	-1.0300815271139703	4.406215190404731	2.171916209870922	11.135067945777816	False	False
ENSMUSG00000101476.2	ENSMUSG00000101476	681	3	0	1	0	0	0	3.0	0.22008745541853483	0.0	0.0	1.0	0.08104857403138849	0.0	0.0	0.0	0.0	0.0	0.0	1.6784661371768221	-0.8563768139533017	0.027016191343796164	-2.9769156791301907	9.413627929024173	False	False
ENSMUSG00000101171.2	ENSMUSG00000101171	644	6	5	0	0	1	4	6.0	0.44017491083706967	5.0	0.96138390058829	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	4.0	0.30930342163043884	-0.9744480321964493	-1.0807703353392668	0.3204613001960967	-1.2499550758207867	9.333155350310616	False	False
ENSMUSG00000025935.11	ENSMUSG00000025935	3162	1887	378	904	825	1191	988	1887.0	138.4350094582584	378.0	72.68062288447473	904.0	73.2679109243752	825.0	84.62591294691329	1191.0	111.36917506953793	988.0	76.3979451427184	0.9286243052057739	0.7508059826157715	76.85814891858774	6.266002193136547	11.627077840517394	True	True
ENSMUSG00000025937.7	ENSMUSG00000025937	4566	1835	572	1412	1710	396	941	1835.0	134.62016023100378	572.0	109.98231822730038	1412.0	114.44058653232055	1710.0	175.40643774451118	396.0	37.02954939339801	941.0	72.76362993856074	0.2913830021675346	-0.35696600807394036	133.27644750137736	7.059360118119471	12.157031074378354	True	True
ENSMUSG00000102982.2	ENSMUSG00000102982	1266	11	13	28	39	0	0	11.0	0.8069873365346277	13.0	2.499598141529554	28.0	2.269360072878878	39.0	4.000497702944992	0.0	0.0	0.0	0.0	-1.5191343087764746	0.7913015668883013	2.9231519724511412	1.5960535044008586	10.30720080914081	False	False
ENSMUSG00000067813.4	ENSMUSG00000067813	1926	0	0	8	4	3	1	0.0	0.0	0.0	0.0	8.0	0.6483885922511079	4.0	0.41030745671230684	3.0	0.2805268893439243	1.0	0.07732585540760971	0.0	0.5491746512651458	0.3528986829878049	-1.1427397507957062	10.912140856295721	False	False
ENSMUSG00000077368.3	ENSMUSG00000077368	131	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	7.044394119358453	False	False
ENSMUSG00000097711.2	ENSMUSG00000097711	997	22	78	29	24	1	3	22.0	1.6139746730692555	78.0	14.997588849177326	29.0	2.350408646910266	24.0	2.461844740273841	1.0	0.09350896311464142	3.0	0.23197756622282914	-3.1389004668389204	-0.7145246798311736	6.603280745453811	2.744867357773082	9.96289600533726	False	False
ENSMUSG00000102166.2	ENSMUSG00000102166	2249	0	1	0	1	0	1	0.0	0.0	1.0	0.192276780117658	0.0	0.0	1.0	0.10257686417807671	0.0	0.0	1.0	0.07732585540760971	-1.5473352190182752	0.1920665097071248	0.09828454809857823	-2.3343558391568613	11.1357092861044	False	False
ENSMUSG00002075174.1	ENSMUSG00002075174	308	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.271463027904375	False	False
ENSMUSG00000104209.2	ENSMUSG00000104209	3605	8	0	0	0	0	0	8.0	0.5868998811160928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.780099834788238	0.0	0.0	-3.321928094887362	11.816183681432342	False	False
ENSMUSG00000025932.15	ENSMUSG00000025932	7808	172	63	71	132	28	40	172.0	12.618347443995997	63.0	12.113437147412455	71.0	5.754448756228583	132.0	13.540146071506127	28.0	2.61825096720996	40.0	3.0930342163043885	0.058441960842409144	0.9880045021347025	10.469343991715723	3.4018139305229385	12.930922097125269	False	False
ENSMUSG00002075819.1	ENSMUSG00002075819	100	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.658211482751795	False	False
ENSMUSG00000102588.2	ENSMUSG00000102588	439	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.78135971352466	False	False
ENSMUSG00000054493.3	ENSMUSG00000054493	3566	22	0	1	4	1	1	22.0	1.6139746730692555	0.0	0.0	1.0	0.08104857403138849	4.0	0.41030745671230684	1.0	0.09350896311464142	1.0	0.07732585540760971	4.099273886188797	1.62098739370242	0.16378534358123178	-1.9225636869699456	11.800495500466813	False	False
